pro_code,user_id,cate_id,brand_id,name,description,short_description,ingredients,how_to_use,price,price_poi,quantity,weight,barcode,slug_url,seo_title,seo_url,seo_keyword,seo_description,view_count,sales_count,status,credit_type_id,minimum_eligiblity_value
,1,3,3,אזעקוד,,"ילדך רוצה פרטיות? קיט האזעקוד יאפשר לילדך לשמור על פרטיותו על ידי אזעקה שמופעלת בעזרת קוד. זהו מנגנון שהילד מרכיב והוא זה שיבחר את הסיסמא.
ניתן לבחור ולשנות את הקוד, כך שאם לא עושים את הרצף הנכון האזעקוד ישמיע אזעקה.
האזעקה מתריעה בעוצמה במקרים בהם הדלת או החלון נפתחים ללא אישור.
כאשר הדלת נסגרת, ההתרעה אינה נעצרת, אלא ממשיכה עד להזנת הקוד הנכון.
מספר רכיבים:
רמת קושי: מקצוענים – 6",,,72.0,72.0,100,1,,,,,,,0,0,0,1,
,1,1,3,מנורת סלפי,,,,,20.0,20.0,100,1,,,,,,,0,0,0,1,
,1,4,3,נצנץ,,,,,9.0,9.0,100,1,,,,,,,0,0,0,1,
,1,1,3,מאוורר חבקוק,,,,,25.0,25.0,100,1,,,,,,,0,0,0,1,
,1,4,3,מזכירון,,"מכשיר להקלטת תזכורת.
מתאים לקייטנות, סדנאות, חוגים, בניה עצמית.
הקיט מופעל באמצעות צמד סוללות 3V 2016 (כלולות)
מספר רכיבים: 25.
זמן עבודה: 5 שיעורים (מחושב לפי 45 דקות לשיעור).
דרגת קושי: בינוני.",,,60.0,60.0,100,1,,,,,,,0,0,0,1,
,1,3,3,חנוכיה אלקטרונית,,,,,80.0,80.0,100,1,,,,,,,0,0,0,1,
,1,1,3,מנורת לבה,,,,,35.0,35.0,100,1,,,,,,,0,0,0,1,
,1,1,3,פלניטריום,,,,,22.5,22.5,100,1,,,,,,,0,0,0,1,
,1,4,3,חנוכיה אלקטרונית מאירה ומנגנת (מתקדמים),,,,,60.0,60.0,100,1,,,,,,,0,0,0,1,
,1,3,3,חנוכיה אלקטרונית מאירה ומנגנת (מקצוענים),,,,,70.0,70.0,100,1,,,,,,,0,0,0,1,
,1,1,3,סולם יעקב,,,,,27.5,27.5,100,1,,,,,,,0,0,0,1,
,1,1,3,מורס,,,,,38.0,38.0,100,1,,,,,,,0,0,0,1,
,1,6,3,מורס נסיון,,,,,,,100,1,,,,,,,0,0,0,1,
,1,6,3,מורס נסיון (Test),,,,,,,100,1,,,,,,,0,0,0,1,
,1,7,3,טרמוקאפ,,"הכוס הכי מגניבה ויחודית – כזו שהילד ירצה לשתות רק איתה, ולך יהיה נוח לנקות.
כוס בטיחות המודדת את טמפרטורת מים.
במידה והמים חמים הכוס תתריע בכך שאור ידלק.
הכוס מיוצרת מפלסטיק מאושר למזון והיא בטוחה לשתייה.
ניתן להסיר את החלקים האלקטרונים בקלות ולשטוף את הכוס בין שימוש לשימוש.
מספר רכיבים: 8
רמת קושי: מתחילים – 2
הסבר מדליכוס | הרכבת מדליכוס",,,85.0,85.0,100,1,,,,,,,0,0,0,1,
,1,7,3,גלווובוס,,,,,70.0,70.0,100,1,,,,,,,0,0,0,1,
,1,7,3,קאנטרי,,,,,70.0,70.0,100,1,,,,,,,0,0,0,1,
,1,7,3,מאוורר &#8211; מטוס,,,,,70.0,70.0,100,1,,,,,,,0,0,0,1,
